"     Date,        Time,      Elapsed,    Chan_1_740.0"
"2026-02-16, 00:42:54.556,   44.094,          0.7000"
"2026-02-16, 00:42:54.665,   44.203,          0.7000"
"2026-02-16, 00:42:54.759,   44.297,          0.7000"
"2026-02-16, 00:42:54.853,   44.391,          0.7000"
"2026-02-16, 00:42:54.946,   44.484,          0.7000"
"2026-02-16, 00:42:55.040,   44.578,          0.7000"
"2026-02-16, 00:42:55.134,   44.672,          0.7000"
"2026-02-16, 00:42:55.243,   44.781,          0.7000"
"2026-02-16, 00:42:55.337,   44.875,          0.7000"
"2026-02-16, 00:42:55.431,   44.969,          0.7000"
"2026-02-16, 00:42:55.525,   45.063,          0.7000"
"2026-02-16, 00:42:55.634,   45.172,          0.7000"
"2026-02-16, 00:42:55.728,   45.266,          0.7000"
"2026-02-16, 00:42:55.821,   45.359,          0.7000"
"2026-02-16, 00:42:55.915,   45.453,          0.7000"
"2026-02-16, 00:42:56.009,   45.547,          0.7000"
"2026-02-16, 00:42:56.103,   45.641,          0.7000"
"2026-02-16, 00:42:56.196,   45.734,          0.7000"
"2026-02-16, 00:42:56.306,   45.844,          0.7000"
"2026-02-16, 00:42:56.400,   45.938,          0.7000"
"2026-02-16, 00:42:56.493,   46.031,          0.7000"
"2026-02-16, 00:42:56.587,   46.125,          0.7000"
"2026-02-16, 00:42:56.681,   46.219,         -3.6000"
"2026-02-16, 00:42:56.775,   46.313,         -3.6000"
"2026-02-16, 00:42:56.884,   46.422,         -3.6000"
"2026-02-16, 00:42:56.978,   46.516,         -3.6000"
"2026-02-16, 00:42:57.071,   46.609,         -3.6000"
"2026-02-16, 00:42:57.165,   46.703,         -3.6000"
"2026-02-16, 00:42:57.275,   46.813,         -3.6000"
"2026-02-16, 00:42:57.368,   46.906,         -3.6000"
"2026-02-16, 00:42:57.462,   47.000,         -3.6000"
"2026-02-16, 00:42:57.556,   47.094,         -3.6000"
"2026-02-16, 00:42:57.650,   47.188,         -3.6000"
"2026-02-16, 00:42:57.743,   47.281,         -3.6000"
"2026-02-16, 00:42:57.853,   47.391,         -3.6000"
"2026-02-16, 00:42:57.946,   47.484,         -3.6000"
"2026-02-16, 00:42:58.040,   47.578,         -3.6000"
"2026-02-16, 00:42:58.134,   47.672,         -3.6000"
"2026-02-16, 00:42:58.228,   47.766,         -3.6000"
"2026-02-16, 00:42:58.337,   47.875,         -3.6000"
"2026-02-16, 00:42:58.431,   47.969,         -3.6000"
"2026-02-16, 00:42:58.525,   48.063,         -3.6000"
"2026-02-16, 00:42:58.618,   48.156,         -3.6000"
"2026-02-16, 00:42:58.712,   48.250,         -3.6000"
"2026-02-16, 00:42:58.806,   48.344,         -3.6000"
"2026-02-16, 00:42:58.900,   48.438,         -3.0000"
"2026-02-16, 00:42:58.993,   48.531,         -3.0000"
"2026-02-16, 00:42:59.103,   48.641,         -3.0000"
"2026-02-16, 00:42:59.196,   48.734,         -3.0000"
"2026-02-16, 00:42:59.290,   48.828,         -3.0000"
"2026-02-16, 00:42:59.384,   48.922,         -3.0000"
"2026-02-16, 00:42:59.478,   49.016,         -3.0000"
"2026-02-16, 00:42:59.571,   49.109,         -3.0000"
"2026-02-16, 00:42:59.665,   49.203,         -3.0000"
"2026-02-16, 00:42:59.775,   49.313,         -3.0000"
"2026-02-16, 00:42:59.868,   49.406,         -3.0000"
"2026-02-16, 00:42:59.962,   49.500,         -3.0000"
"2026-02-16, 00:43:00.056,   49.594,         -3.0000"
"2026-02-16, 00:43:00.181,   49.719,         -3.0000"
"2026-02-16, 00:43:00.275,   49.813,         -3.0000"
"2026-02-16, 00:43:00.368,   49.906,         -3.0000"
"2026-02-16, 00:43:00.462,   50.000,         -3.0000"
"2026-02-16, 00:43:00.556,   50.094,         -3.0000"
"2026-02-16, 00:43:00.650,   50.188,         -3.0000"
"2026-02-16, 00:43:00.759,   50.297,         -3.0000"
"2026-02-16, 00:43:00.853,   50.391,         -3.0000"
"2026-02-16, 00:43:00.946,   50.484,         -3.0000"
"2026-02-16, 00:43:01.040,   50.578,         -3.0000"
"2026-02-16, 00:43:01.134,   50.672,         -1.6200"
"2026-02-16, 00:43:01.228,   50.766,         -1.6200"
"2026-02-16, 00:43:01.321,   50.859,         -1.6200"
"2026-02-16, 00:43:01.415,   50.953,         -1.6200"
"2026-02-16, 00:43:01.509,   51.047,         -1.6200"
"2026-02-16, 00:43:01.603,   51.141,         -1.6200"
"2026-02-16, 00:43:01.712,   51.250,         -1.6200"
"2026-02-16, 00:43:01.806,   51.344,         -1.6200"
"2026-02-16, 00:43:01.900,   51.438,         -1.6200"
"2026-02-16, 00:43:01.993,   51.531,         -1.6200"
"2026-02-16, 00:43:02.087,   51.625,         -1.6200"
"2026-02-16, 00:43:02.196,   51.734,         -1.6200"
"2026-02-16, 00:43:02.290,   51.828,         -1.6200"
"2026-02-16, 00:43:02.384,   51.922,         -1.6200"
"2026-02-16, 00:43:02.478,   52.016,         -1.6200"
"2026-02-16, 00:43:02.571,   52.109,         -1.6200"
"2026-02-16, 00:43:02.665,   52.203,         -1.6200"
"2026-02-16, 00:43:02.775,   52.313,         -1.6200"
"2026-02-16, 00:43:02.868,   52.406,         -1.6200"
"2026-02-16, 00:43:02.962,   52.500,         -1.6200"
"2026-02-16, 00:43:03.056,   52.594,         -1.6200"
"2026-02-16, 00:43:03.150,   52.688,         -1.6200"
"2026-02-16, 00:43:03.259,   52.797,         -1.6200"
"2026-02-16, 00:43:03.353,   52.891,         -1.4600"
"2026-02-16, 00:43:03.446,   52.984,         -1.4600"
"2026-02-16, 00:43:03.540,   53.078,         -1.4600"
"2026-02-16, 00:43:03.634,   53.172,         -1.4600"
"2026-02-16, 00:43:03.728,   53.266,         -1.4600"
"2026-02-16, 00:43:03.821,   53.359,         -1.4600"
"2026-02-16, 00:43:03.915,   53.453,         -1.4600"
"2026-02-16, 00:43:04.009,   53.547,         -1.4600"
"2026-02-16, 00:43:04.103,   53.641,         -1.4600"
"2026-02-16, 00:43:04.196,   53.734,         -1.4600"
"2026-02-16, 00:43:04.306,   53.844,         -1.4600"
"2026-02-16, 00:43:04.400,   53.938,         -1.4600"
"2026-02-16, 00:43:04.493,   54.031,         -1.4600"
"2026-02-16, 00:43:04.587,   54.125,         -1.4600"
"2026-02-16, 00:43:04.681,   54.219,         -1.4600"
"2026-02-16, 00:43:04.790,   54.328,         -1.4600"
"2026-02-16, 00:43:04.884,   54.422,         -1.4600"
"2026-02-16, 00:43:04.978,   54.516,         -1.4600"
"2026-02-16, 00:43:05.071,   54.609,         -1.4600"
"2026-02-16, 00:43:05.165,   54.703,         -1.4600"
"2026-02-16, 00:43:05.275,   54.813,         -1.4600"
"2026-02-16, 00:43:05.368,   54.906,         -1.4600"
"2026-02-16, 00:43:05.462,   55.000,         -1.4600"
"2026-02-16, 00:43:05.556,   55.094,         -4.2200"
"2026-02-16, 00:43:05.650,   55.188,         -4.2200"
"2026-02-16, 00:43:05.743,   55.281,         -4.2200"
"2026-02-16, 00:43:05.837,   55.375,         -4.2200"
"2026-02-16, 00:43:05.931,   55.469,         -4.2200"
"2026-02-16, 00:43:06.025,   55.563,         -4.2200"
"2026-02-16, 00:43:06.134,   55.672,         -4.2200"
"2026-02-16, 00:43:06.228,   55.766,         -4.2200"
"2026-02-16, 00:43:06.321,   55.859,         -4.2200"
"2026-02-16, 00:43:06.415,   55.953,         -4.2200"
"2026-02-16, 00:43:06.509,   56.047,         -4.2200"
"2026-02-16, 00:43:06.618,   56.156,         -4.2200"
"2026-02-16, 00:43:06.712,   56.250,         -4.2200"
"2026-02-16, 00:43:06.806,   56.344,         -4.2200"
"2026-02-16, 00:43:06.900,   56.438,         -4.2200"
"2026-02-16, 00:43:06.993,   56.531,         -4.2200"
"2026-02-16, 00:43:07.103,   56.641,         -4.2200"
"2026-02-16, 00:43:07.196,   56.734,         -4.2200"
"2026-02-16, 00:43:07.290,   56.828,         -4.2200"
"2026-02-16, 00:43:07.384,   56.922,         -4.2200"
"2026-02-16, 00:43:07.478,   57.016,         -4.2200"
"2026-02-16, 00:43:07.571,   57.109,         -4.2200"
"2026-02-16, 00:43:07.665,   57.203,         -4.2200"
"2026-02-16, 00:43:07.759,   57.297,      16418.7800"
"2026-02-16, 00:43:07.853,   57.391,      16418.7800"
"2026-02-16, 00:43:07.962,   57.500,      16418.7800"
"2026-02-16, 00:43:08.056,   57.594,      16418.7800"
"2026-02-16, 00:43:08.150,   57.688,      16418.7800"
"2026-02-16, 00:43:08.259,   57.797,      16418.7800"
"2026-02-16, 00:43:08.353,   57.891,      16418.7800"
"2026-02-16, 00:43:08.446,   57.984,      16418.7800"
"2026-02-16, 00:43:08.540,   58.078,      16418.7800"
"2026-02-16, 00:43:08.634,   58.172,      16418.7800"
"2026-02-16, 00:43:08.728,   58.266,      16418.7800"
"2026-02-16, 00:43:08.821,   58.359,      16418.7800"
"2026-02-16, 00:43:08.915,   58.453,      16418.7800"
"2026-02-16, 00:43:09.009,   58.547,      16418.7800"
"2026-02-16, 00:43:09.103,   58.641,      16418.7800"
"2026-02-16, 00:43:09.196,   58.734,      16418.7800"
"2026-02-16, 00:43:09.290,   58.828,      16418.7800"
"2026-02-16, 00:43:09.400,   58.938,      16418.7800"
"2026-02-16, 00:43:09.478,   59.016,      16418.7800"
"2026-02-16, 00:43:09.587,   59.125,      16418.7800"
"2026-02-16, 00:43:09.681,   59.219,      16418.7800"
"2026-02-16, 00:43:09.775,   59.313,      16418.7800"
"2026-02-16, 00:43:09.868,   59.406,      16418.7800"
"2026-02-16, 00:43:09.962,   59.500,      28712.8400"
"2026-02-16, 00:43:10.056,   59.594,      28712.8400"
"2026-02-16, 00:43:10.150,   59.688,      28712.8400"
"2026-02-16, 00:43:10.243,   59.781,      28712.8400"
"2026-02-16, 00:43:10.337,   59.875,      28712.8400"
"2026-02-16, 00:43:10.446,   59.984,      28712.8400"
"2026-02-16, 00:43:10.525,   60.063,      28712.8400"
"2026-02-16, 00:43:10.634,   60.172,      28712.8400"
"2026-02-16, 00:43:10.712,   60.250,      28712.8400"
"2026-02-16, 00:43:10.821,   60.359,      28712.8400"
"2026-02-16, 00:43:10.915,   60.453,      28712.8400"
"2026-02-16, 00:43:11.009,   60.547,      28712.8400"
"2026-02-16, 00:43:11.103,   60.641,      28712.8400"
"2026-02-16, 00:43:11.212,   60.750,      28712.8400"
"2026-02-16, 00:43:11.306,   60.844,      28712.8400"
"2026-02-16, 00:43:11.400,   60.938,      28712.8400"
"2026-02-16, 00:43:11.493,   61.031,      28712.8400"
"2026-02-16, 00:43:11.587,   61.125,      28712.8400"
"2026-02-16, 00:43:11.681,   61.219,      28712.8400"
"2026-02-16, 00:43:11.775,   61.313,      28712.8400"
"2026-02-16, 00:43:11.868,   61.406,      28712.8400"
"2026-02-16, 00:43:11.962,   61.500,      28712.8400"
"2026-02-16, 00:43:12.071,   61.609,      28712.8400"
"2026-02-16, 00:43:12.165,   61.703,      28712.8400"
"2026-02-16, 00:43:12.259,   61.797,      25895.9800"
"2026-02-16, 00:43:12.353,   61.891,      25895.9800"
"2026-02-16, 00:43:12.446,   61.984,      25895.9800"
"2026-02-16, 00:43:12.540,   62.078,      25895.9800"
"2026-02-16, 00:43:12.634,   62.172,      25895.9800"
"2026-02-16, 00:43:12.728,   62.266,      25895.9800"
"2026-02-16, 00:43:12.837,   62.375,      25895.9800"
"2026-02-16, 00:43:12.915,   62.453,      25895.9800"
"2026-02-16, 00:43:13.025,   62.563,      25895.9800"
"2026-02-16, 00:43:13.118,   62.656,      25895.9800"
"2026-02-16, 00:43:13.212,   62.750,      25895.9800"
"2026-02-16, 00:43:13.321,   62.859,      25895.9800"
"2026-02-16, 00:43:13.415,   62.953,      25895.9800"
"2026-02-16, 00:43:13.509,   63.047,      25895.9800"
"2026-02-16, 00:43:13.603,   63.141,      25895.9800"
"2026-02-16, 00:43:13.696,   63.234,      25895.9800"
"2026-02-16, 00:43:13.790,   63.328,      25895.9800"
"2026-02-16, 00:43:13.884,   63.422,      25895.9800"
"2026-02-16, 00:43:13.978,   63.516,      25895.9800"
"2026-02-16, 00:43:14.071,   63.609,      25895.9800"
"2026-02-16, 00:43:14.165,   63.703,      25895.9800"
"2026-02-16, 00:43:14.259,   63.797,      25895.9800"
"2026-02-16, 00:43:14.353,   63.891,      25895.9800"
"2026-02-16, 00:43:14.446,   63.984,      22360.6600"
"2026-02-16, 00:43:14.540,   64.078,      22360.6600"
"2026-02-16, 00:43:14.634,   64.172,      22360.6600"
"2026-02-16, 00:43:14.728,   64.266,      22360.6600"
"2026-02-16, 00:43:14.837,   64.375,      22360.6600"
"2026-02-16, 00:43:14.915,   64.453,      22360.6600"
"2026-02-16, 00:43:15.009,   64.547,      22360.6600"
"2026-02-16, 00:43:15.118,   64.656,      22360.6600"
"2026-02-16, 00:43:15.212,   64.750,      22360.6600"
"2026-02-16, 00:43:15.320,   64.858,      22360.6600"
"2026-02-16, 00:43:15.415,   64.953,      22360.6600"
"2026-02-16, 00:43:15.509,   65.047,      22360.6600"
"2026-02-16, 00:43:15.587,   65.125,      22360.6600"
"2026-02-16, 00:43:15.695,   65.233,      22360.6600"
"2026-02-16, 00:43:15.790,   65.328,      22360.6600"
"2026-02-16, 00:43:15.884,   65.422,      22360.6600"
"2026-02-16, 00:43:15.978,   65.516,      22360.6600"
"2026-02-16, 00:43:16.071,   65.609,      22360.6600"
"2026-02-16, 00:43:16.165,   65.703,      22360.6600"
"2026-02-16, 00:43:16.275,   65.813,      22360.6600"
"2026-02-16, 00:43:16.353,   65.891,      22360.6600"
"2026-02-16, 00:43:16.462,   66.000,      22360.6600"
"2026-02-16, 00:43:16.556,   66.094,      22360.6600"
"2026-02-16, 00:43:16.650,   66.188,      19399.7800"
"2026-02-16, 00:43:16.743,   66.281,      19399.7800"
"2026-02-16, 00:43:16.837,   66.375,      19399.7800"
"2026-02-16, 00:43:16.931,   66.469,      19399.7800"
"2026-02-16, 00:43:17.025,   66.563,      19399.7800"
"2026-02-16, 00:43:17.118,   66.656,      19399.7800"
"2026-02-16, 00:43:17.212,   66.750,      19399.7800"
"2026-02-16, 00:43:17.321,   66.859,      19399.7800"
"2026-02-16, 00:43:17.415,   66.953,      19399.7800"
"2026-02-16, 00:43:17.509,   67.047,      19399.7800"
"2026-02-16, 00:43:17.603,   67.141,      19399.7800"
"2026-02-16, 00:43:17.712,   67.250,      19399.7800"
"2026-02-16, 00:43:17.806,   67.344,      19399.7800"
"2026-02-16, 00:43:17.900,   67.438,      19399.7800"
"2026-02-16, 00:43:17.993,   67.531,      19399.7800"
"2026-02-16, 00:43:18.103,   67.641,      19399.7800"
"2026-02-16, 00:43:18.196,   67.734,      19399.7800"
"2026-02-16, 00:43:18.290,   67.828,      19399.7800"
"2026-02-16, 00:43:18.384,   67.922,      19399.7800"
"2026-02-16, 00:43:18.478,   68.016,      19399.7800"
"2026-02-16, 00:43:18.571,   68.109,      19399.7800"
"2026-02-16, 00:43:18.665,   68.203,      19399.7800"
"2026-02-16, 00:43:18.759,   68.297,      19399.7800"
"2026-02-16, 00:43:18.853,   68.391,      17501.3600"
"2026-02-16, 00:43:18.946,   68.484,      17501.3600"
"2026-02-16, 00:43:19.040,   68.578,      17501.3600"
"2026-02-16, 00:43:19.150,   68.688,      17501.3600"
"2026-02-16, 00:43:19.243,   68.781,      17501.3600"
"2026-02-16, 00:43:19.337,   68.875,      17501.3600"
"2026-02-16, 00:43:19.431,   68.969,      17501.3600"
"2026-02-16, 00:43:19.525,   69.063,      17501.3600"
"2026-02-16, 00:43:19.618,   69.156,      17501.3600"
"2026-02-16, 00:43:19.728,   69.266,      17501.3600"
"2026-02-16, 00:43:19.821,   69.359,      17501.3600"
"2026-02-16, 00:43:19.915,   69.453,      17501.3600"
"2026-02-16, 00:43:20.009,   69.547,      17501.3600"
"2026-02-16, 00:43:20.118,   69.656,      17501.3600"
"2026-02-16, 00:43:20.212,   69.750,      17501.3600"
"2026-02-16, 00:43:20.306,   69.844,      17501.3600"
"2026-02-16, 00:43:20.400,   69.938,      17501.3600"
"2026-02-16, 00:43:20.493,   70.031,      17501.3600"
"2026-02-16, 00:43:20.587,   70.125,      17501.3600"
"2026-02-16, 00:43:20.681,   70.219,      17501.3600"
"2026-02-16, 00:43:20.790,   70.328,      17501.3600"
"2026-02-16, 00:43:20.884,   70.422,      17501.3600"
"2026-02-16, 00:43:20.978,   70.516,      17501.3600"
"2026-02-16, 00:43:21.071,   70.609,      17501.3600"
"2026-02-16, 00:43:21.165,   70.703,      16346.7200"
"2026-02-16, 00:43:21.259,   70.797,      16346.7200"
"2026-02-16, 00:43:21.353,   70.891,      16346.7200"
"2026-02-16, 00:43:21.446,   70.984,      16346.7200"
"2026-02-16, 00:43:21.556,   71.094,      16346.7200"
"2026-02-16, 00:43:21.634,   71.172,      16346.7200"
"2026-02-16, 00:43:21.743,   71.281,      16346.7200"
"2026-02-16, 00:43:21.837,   71.375,      16346.7200"
"2026-02-16, 00:43:21.931,   71.469,      16346.7200"
"2026-02-16, 00:43:22.025,   71.563,      16346.7200"
"2026-02-16, 00:43:22.134,   71.672,      16346.7200"
"2026-02-16, 00:43:22.228,   71.766,      16346.7200"
"2026-02-16, 00:43:22.321,   71.859,      16346.7200"
"2026-02-16, 00:43:22.415,   71.953,      16346.7200"
"2026-02-16, 00:43:22.525,   72.063,      16346.7200"
"2026-02-16, 00:43:22.603,   72.141,      16346.7200"
"2026-02-16, 00:43:22.696,   72.234,      16346.7200"
"2026-02-16, 00:43:22.806,   72.344,      16346.7200"
"2026-02-16, 00:43:22.900,   72.438,      16346.7200"
"2026-02-16, 00:43:22.993,   72.531,      16346.7200"
"2026-02-16, 00:43:23.087,   72.625,      16346.7200"
"2026-02-16, 00:43:23.181,   72.719,      16346.7200"
"2026-02-16, 00:43:23.275,   72.813,      16346.7200"
"2026-02-16, 00:43:23.368,   72.906,      15620.8800"
"2026-02-16, 00:43:23.462,   73.000,      15620.8800"
"2026-02-16, 00:43:23.571,   73.109,      15620.8800"
"2026-02-16, 00:43:23.665,   73.203,      15620.8800"
"2026-02-16, 00:43:23.759,   73.297,      15620.8800"
"2026-02-16, 00:43:23.853,   73.391,      15620.8800"
"2026-02-16, 00:43:23.946,   73.484,      15620.8800"
"2026-02-16, 00:43:24.040,   73.578,      15620.8800"
"2026-02-16, 00:43:24.150,   73.688,      15620.8800"
"2026-02-16, 00:43:24.243,   73.781,      15620.8800"
"2026-02-16, 00:43:24.337,   73.875,      15620.8800"
"2026-02-16, 00:43:24.446,   73.984,      15620.8800"
"2026-02-16, 00:43:24.540,   74.078,      15620.8800"
"2026-02-16, 00:43:24.634,   74.172,      15620.8800"
"2026-02-16, 00:43:24.728,   74.266,      15620.8800"
"2026-02-16, 00:43:24.821,   74.359,      15620.8800"
"2026-02-16, 00:43:24.915,   74.453,      15620.8800"
"2026-02-16, 00:43:25.009,   74.547,      15620.8800"
"2026-02-16, 00:43:25.118,   74.656,      15620.8800"
"2026-02-16, 00:43:25.212,   74.750,      15620.8800"
"2026-02-16, 00:43:25.306,   74.844,      15620.8800"
"2026-02-16, 00:43:25.400,   74.938,      15620.8800"
"2026-02-16, 00:43:25.493,   75.031,      15620.8800"
"2026-02-16, 00:43:25.587,   75.125,      15160.9600"
"2026-02-16, 00:43:25.681,   75.219,      15160.9600"
"2026-02-16, 00:43:25.775,   75.313,      15160.9600"
"2026-02-16, 00:43:25.868,   75.406,      15160.9600"
"2026-02-16, 00:43:25.978,   75.516,      15160.9600"
"2026-02-16, 00:43:26.071,   75.609,      15160.9600"
"2026-02-16, 00:43:26.165,   75.703,      15160.9600"
"2026-02-16, 00:43:26.275,   75.813,      15160.9600"
"2026-02-16, 00:43:26.368,   75.906,      15160.9600"
"2026-02-16, 00:43:26.462,   76.000,      15160.9600"
"2026-02-16, 00:43:26.556,   76.094,      15160.9600"
"2026-02-16, 00:43:26.650,   76.188,      15160.9600"
"2026-02-16, 00:43:26.743,   76.281,      15160.9600"
"2026-02-16, 00:43:26.837,   76.375,      15160.9600"
"2026-02-16, 00:43:26.931,   76.469,      15160.9600"
"2026-02-16, 00:43:27.025,   76.563,      15160.9600"
"2026-02-16, 00:43:27.134,   76.672,      15160.9600"
"2026-02-16, 00:43:27.228,   76.766,      15160.9600"
"2026-02-16, 00:43:27.321,   76.859,      15160.9600"
"2026-02-16, 00:43:27.415,   76.953,      15160.9600"
"2026-02-16, 00:43:27.509,   77.047,      15160.9600"
"2026-02-16, 00:43:27.603,   77.141,      15160.9600"
"2026-02-16, 00:43:27.696,   77.234,      15160.9600"
"2026-02-16, 00:43:27.806,   77.344,      14872.0200"
"2026-02-16, 00:43:27.884,   77.422,      14872.0200"
"2026-02-16, 00:43:27.993,   77.531,      14872.0200"
"2026-02-16, 00:43:28.087,   77.625,      14872.0200"
"2026-02-16, 00:43:28.181,   77.719,      14872.0200"
"2026-02-16, 00:43:28.290,   77.828,      14872.0200"
"2026-02-16, 00:43:28.384,   77.922,      14872.0200"
"2026-02-16, 00:43:28.478,   78.016,      14872.0200"
